observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,distractors,german,swahili,enc,distractor1,distractor2,distractor3,response_2,x,correct,x_2,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit
3288c,Introduction general,canvas.Screen,0,weiter,keypress(q),response,48403.578,1400.2999999998,1378.121,1428.122,49831.7,49840.9,2023-06-09T12:37:33Z,49846.43,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,3,20.2.4,https://neurocog.fernuni.ch/studies/vweber/encoding_immediate/index.html?vp=127&sess=3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",MacIntel,de-DE,de,Europe/Zurich,-120,1440,900,1440,749,1440,797,1,production,f5b4a49f956347addd546a832a3327688c2c0fef
3288c,Introduction practice,canvas.Screen,1_0,NA,keypress(Space),response,2290.77,49843.6,49829.763,49846.43,52137.2,52141.8,2023-06-09T12:37:35Z,52148.164,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,deep,flow.Sequence,1_1_0_0,NA,NA,skipped,NA,52142.1,NA,NA,52137.2,52142.8,2023-06-09T12:37:35Z,52148.164,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,Shallow Question,html.Page,1_1_0_1_0,NA,NA,form submission,5002.536,52143.1,52131.497,52148.164,57150.7,57151.3,2023-06-09T12:37:40Z,57164.931,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,hadhara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,"""Richtig""-Screen",canvas.Screen,1_1_0_1_1,NA,NA,timeout,5000.1,57153.8,57148.264,57164.931,62148.364,62150.1,2023-06-09T12:37:45Z,62165.031,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,"""Falsch""-Screen",canvas.Screen,1_1_0_1_2,NA,NA,skipped,NA,62152.2,NA,NA,62148.364,62152.6,2023-06-09T12:37:45Z,62165.031,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,shallow,flow.Sequence,1_1_0_1,NA,NA,completion,10000.2,52143.1,52131.497,52148.164,62148.364,62152.9,2023-06-09T12:37:45Z,62165.031,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,task,flow.Sequence,1_1_0,NA,NA,completion,10000.2,52142.1,52131.497,52148.164,62148.364,62153.2,2023-06-09T12:37:45Z,62165.031,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,Deep Question,html.Page,1_1_1_0_0,NA,NA,form submission,2510.8689999999,62153.5,62148.364,62165.031,64675.9,64676.3,2023-06-09T12:37:48Z,64682.333,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,"""Richtig""-Screen",canvas.Screen,1_1_1_0_1,NA,NA,skipped,NA,64680.7,NA,NA,64675.9,64680.9,2023-06-09T12:37:48Z,64682.333,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,"""Falsch""-Screen",canvas.Screen,1_1_1_0_2,NA,NA,timeout,5000.1,64682.4,64665.666,64682.333,69665.766,69667.5,2023-06-09T12:37:53Z,69682.433,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,deep,flow.Sequence,1_1_1_0,NA,NA,completion,7500.735,62153.5,62148.364,62165.031,69665.766,69667.8,2023-06-09T12:37:53Z,69682.433,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,shallow,flow.Sequence,1_1_1_1,NA,NA,skipped,NA,69668.1,NA,NA,69665.766,69668.3,2023-06-09T12:37:53Z,69682.433,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,task,flow.Sequence,1_1_1,NA,NA,completion,7500.735,62153.3,62148.364,62165.031,69665.766,69668.5,2023-06-09T12:37:53Z,69682.433,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,deep,flow.Sequence,1_1_2_0,NA,NA,skipped,NA,69668.7,NA,NA,69665.766,69668.9,2023-06-09T12:37:53Z,69682.433,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,Shallow Question,html.Page,1_1_2_1_0,NA,NA,form submission,2189.567,69669,69665.766,69682.433,71872,71872.5,2023-06-09T12:37:55Z,71882.477,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,muhula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,"""Richtig""-Screen",canvas.Screen,1_1_2_1_1,NA,NA,skipped,NA,71876.4,NA,NA,71872,71876.6,2023-06-09T12:37:55Z,71882.477,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288c,"""Falsch""-Screen",canvas.Screen,1_1_2_1_2,NA,NA,timeout,5000.1,71878,71865.81,71882.477,76865.91,76871,2023-06-09T12:38:00Z,76882.577,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
