observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,distractors,german,swahili,enc,distractor1,distractor2,distractor3,response_2,x,correct,x_2,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit
0c921,Introduction general,canvas.Screen,0,weiter,keypress(q),response,153719.26399996,2600.1999999881,2457.607,2674.336,156393.59999996,156403.5,2023-03-20T12:53:47Z,156433.788,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,1,20.2.4,https://neurocog.fernuni.ch/studies/vweber/sfink/encoding_immediate/index.html?vp=203&sess=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.41",Win32,de,de-CH,Europe/Zurich,-60,1500,1000,1395,841,1395,889,2,production,f5b4a49f956347addd546a832a3327688c2c0fef
0c921,Introduction practice,canvas.Screen,1_0,NA,keypress(Space),response,13609.311999964,156404.30000001,156392.165,156433.788,170043.09999996,170044.80000001,2023-03-20T12:54:00Z,170054.809,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c921,Deep Question,html.Page,1_1_0_0_0,NA,NA,form submission,16793.790999964,170045.39999998,170036.687,170054.809,186848.59999996,186849.19999999,2023-03-20T12:54:17Z,186911.846,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gesundheit,salama,d,NA,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c921,"""Richtig""-Screen",canvas.Screen,1_1_0_0_1,NA,NA,skipped,NA,186854.19999999,NA,NA,186848.59999996,186855,2023-03-20T12:54:17Z,186911.846,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gesundheit,salama,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c921,"""Falsch""-Screen",canvas.Screen,1_1_0_0_2,NA,NA,timeout,5006.83,186858.19999999,186819.657,186911.846,191902.211,191908.39999998,2023-03-20T12:54:22Z,191918.676,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gesundheit,salama,d,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c921,deep,flow.Sequence,1_1_0_0,NA,NA,completion,21847.402,170045.39999998,170036.687,170054.809,191902.211,191909.09999996,2023-03-20T12:54:22Z,191918.676,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gesundheit,salama,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c921,shallow,flow.Sequence,1_1_0_1,NA,NA,skipped,NA,191909.30000001,NA,NA,191902.211,191909.59999996,2023-03-20T12:54:22Z,191918.676,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gesundheit,salama,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c921,task,flow.Sequence,1_1_0,NA,NA,completion,21847.402,170045.30000001,170036.687,170054.809,191902.211,191909.89999998,2023-03-20T12:54:22Z,191918.676,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gesundheit,salama,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c921,deep,flow.Sequence,1_1_1_0,NA,NA,skipped,NA,191910.19999999,NA,NA,191902.211,191910.5,2023-03-20T12:54:22Z,191918.676,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c921,Shallow Question,html.Page,1_1_1_1_0,NA,NA,form submission,14621.723999976,191910.80000001,191902.211,191918.676,206540.39999998,206540.89999998,2023-03-20T12:54:37Z,206559.033,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,hadhara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
