observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,distractors,german,swahili,enc,distractor1,distractor2,distractor3,response_2,x,correct,x_2,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit
2f5ff,Introduction general,canvas.Screen,0,weiter,keypress(q),response,1968429.4869998,5976.8999998569,887.324,1292654.713,3261084.1999998,3261088.8999999,2023-05-09T16:28:23Z,3261089.586,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,1,20.2.4,https://neurocog.fernuni.ch/studies/vweber/sfink/encoding_immediate/index.html?vp=214&sess=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",Win32,de-CH,de,Europe/Zurich,-120,1536,864,1536,706,1536,754,1.25,production,f5b4a49f956347addd546a832a3327688c2c0fef
2f5ff,Introduction practice,canvas.Screen,1_0,NA,keypress(Space),response,9620.3139998568,3261089.3,3261076.561,3261089.586,3270709.8999999,3270711.0999999,2023-05-09T16:28:33Z,3270715.407,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2f5ff,Deep Question,html.Page,1_1_0_0_0,NA,NA,form submission,16108.593,3270711.3999999,3270697.828,3270715.407,3286824,3286824.1999998,2023-05-09T16:28:49Z,3286835.463,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,hukik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2f5ff,"""Richtig""-Screen",canvas.Screen,1_1_0_0_1,NA,NA,skipped,NA,3286825.5999999,NA,NA,3286824,3286825.8,2023-05-09T16:28:49Z,3286835.463,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2f5ff,"""Falsch""-Screen",canvas.Screen,1_1_0_0_2,NA,NA,timeout,4996.068,3286826.8,3286819.04,3286835.463,3291814.64,3291818.1999998,2023-05-09T16:28:54Z,3291831.531,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2f5ff,deep,flow.Sequence,1_1_0_0,NA,NA,completion,21099.233,3270711.3999999,3270697.828,3270715.407,3291814.64,3291818.6999998,2023-05-09T16:28:54Z,3291831.531,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2f5ff,shallow,flow.Sequence,1_1_0_1,NA,NA,skipped,NA,3291818.8999999,NA,NA,3291814.64,3291819.0999999,2023-05-09T16:28:54Z,3291831.531,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2f5ff,task,flow.Sequence,1_1_0,NA,NA,completion,21099.233,3270711.3999999,3270697.828,3270715.407,3291814.64,3291819.3,2023-05-09T16:28:54Z,3291831.531,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2f5ff,Deep Question,html.Page,1_1_1_0_0,NA,NA,form submission,6382.5689999047,3291819.5999999,3291814.64,3291831.531,3298214.0999999,3298214.5,2023-05-09T16:29:00Z,3298225.734,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gesundheit,salama,d,NA,NA,NA,etoak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2f5ff,"""Richtig""-Screen",canvas.Screen,1_1_1_0_1,NA,NA,skipped,NA,3298216.6999998,NA,NA,3298214.0999999,3298216.8999999,2023-05-09T16:29:00Z,3298225.734,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gesundheit,salama,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
