observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,distractors,german,swahili,enc,distractor1,distractor2,distractor3,response_2,x,correct,x_2,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit
1adfd,Introduction general,canvas.Screen,0,weiter,keypress(q),response,16602.44,335,334.88,351.56,16954,16963,2023-09-27T16:58:30Z,16966.2,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,3,20.2.4,https://neurocog.fernuni.ch/studies/vweber/sliechti/encoding_immediate/index.html?vp=178&sess=3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0,Win32,de,de-CH,Europe/Zurich,-120,1280,720,1280,587,1280,587,1.5,production,f5b4a49f956347addd546a832a3327688c2c0fef
1adfd,Introduction practice,canvas.Screen,1_0,NA,keypress(Space),response,4082.8,16964,16964.14,16966.2,21049,21060,2023-09-27T16:58:34Z,21065.72,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,deep,flow.Sequence,1_1_0_0,NA,NA,skipped,NA,21061,NA,NA,21049,21062,2023-09-27T16:58:34Z,21065.72,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,Shallow Question,html.Page,1_1_0_1_0,NA,NA,form submission,4626.28,21063,21063.14,21065.72,25692,25693,2023-09-27T16:58:39Z,25698.46,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,katiba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,"""Richtig""-Screen",canvas.Screen,1_1_0_1_1,NA,NA,skipped,NA,25703,NA,NA,25692,25703,2023-09-27T16:58:39Z,25698.46,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,"""Falsch""-Screen",canvas.Screen,1_1_0_1_2,NA,NA,timeout,4999.42,25706,25684.66,25698.46,30681.12,30682,2023-09-27T16:58:44Z,30697.88,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,shallow,flow.Sequence,1_1_0_1,NA,NA,completion,9615.4,21063,21063.14,21065.72,30681.12,30683,2023-09-27T16:58:44Z,30697.88,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,task,flow.Sequence,1_1_0,NA,NA,completion,9615.4,21061,21063.14,21065.72,30681.12,30683,2023-09-27T16:58:44Z,30697.88,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,deep,flow.Sequence,1_1_1_0,NA,NA,skipped,NA,30683,NA,NA,30681.12,30683,2023-09-27T16:58:44Z,30697.88,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,Shallow Question,html.Page,1_1_1_1_0,NA,NA,form submission,3920.12,30684,30681.12,30697.88,34618,34619,2023-09-27T16:58:48Z,34614,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,msaada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,"""Richtig""-Screen",canvas.Screen,1_1_1_1_1,NA,NA,timeout,4999.28,34624,34611.92,34614,39596.96,39599,2023-09-27T16:58:53Z,39613.28,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1adfd,"""Falsch""-Screen",canvas.Screen,1_1_1_1_2,NA,NA,skipped,NA,39606,NA,NA,39596.96,39607,2023-09-27T16:58:53Z,39613.28,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
