observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,distractors,german,swahili,enc,distractor1,distractor2,distractor3,response_2,x,correct,x_2,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit
58588,Introduction general,canvas.Screen,0,weiter,keypress(q),response,30165.86,641,639.5,656.14,30822,30844,2023-09-01T11:28:52Z,30852.3,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,1,20.2.4,https://neurocog.fernuni.ch/studies/vweber/sliechti/encoding_immediate/index.html?vp=178&sess=1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/117.0,Win32,de,de-CH,Europe/Zurich,-120,1280,720,1280,587,1280,587,1.5,production,f5b4a49f956347addd546a832a3327688c2c0fef
58588,Introduction practice,canvas.Screen,1_0,NA,keypress(Space),response,9672.7,30847,30846.7,30852.3,40525,40537,2023-09-01T11:29:02Z,40551.12,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58588,deep,flow.Sequence,1_1_0_0,NA,NA,skipped,NA,40538,NA,NA,40525,40539,2023-09-01T11:29:02Z,40551.12,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58588,Shallow Question,html.Page,1_1_0_1_0,NA,NA,form submission,5925.88,40539,40539.12,40551.12,46477,46478,2023-09-01T11:29:08Z,46483.58,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,auwali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58588,"""Richtig""-Screen",canvas.Screen,1_1_0_1_1,NA,NA,skipped,NA,46484,NA,NA,46477,46484,2023-09-01T11:29:08Z,46483.58,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58588,"""Falsch""-Screen",canvas.Screen,1_1_0_1_2,NA,NA,timeout,4999.4,46486,46447.64,46483.58,51466.32,51468,2023-09-01T11:29:13Z,51482.98,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58588,shallow,flow.Sequence,1_1_0_1,NA,NA,completion,10915.2,40539,40539.12,40551.12,51466.32,51468,2023-09-01T11:29:13Z,51482.98,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58588,task,flow.Sequence,1_1_0,NA,NA,completion,10915.2,40538,40539.12,40551.12,51466.32,51469,2023-09-01T11:29:13Z,51482.98,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58588,Deep Question,html.Page,1_1_1_0_0,NA,NA,form submission,6973.02,51469,51466.32,51482.98,58456,58456,2023-09-01T11:29:20Z,58465.38,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,malassa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58588,"""Richtig""-Screen",canvas.Screen,1_1_1_0_1,NA,NA,skipped,NA,58458,NA,NA,58456,58458,2023-09-01T11:29:20Z,58465.38,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
