observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,distractors,german,swahili,enc,distractor1,distractor2,distractor3,response_2,x,correct,x_2,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit
fcd50,Introduction general,canvas.Screen,0,weiter,keypress(q),response,347538.647,1045.5,1043.198,1059.853,348598.5,348602.79999924,2023-03-17T11:53:53Z,348608.133,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,1,20.2.4,https://neurocog.fernuni.ch/studies/vweber/sfink/encoding_immediate/index.html?vp=202&sess=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Win32,de-CH,de,Europe/Zurich,-60,1536,864,1536,706,1536,754,1.25,production,f5b4a49f956347addd546a832a3327688c2c0fef
fcd50,Introduction practice,canvas.Screen,1_0,NA,keypress(Space),response,6605.0669988556,348603.19999886,348587.283,348608.133,355213.19999886,355213.69999886,2023-03-17T11:53:59Z,355219.363,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,deep,flow.Sequence,1_1_0_0,NA,NA,skipped,NA,355213.89999962,NA,NA,355213.19999886,355215.29999923997,2023-03-17T11:53:59Z,355219.363,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,Shallow Question,html.Page,1_1_0_1_0,NA,NA,form submission,19037.536999619,355215.5,355202.366,355219.363,374256.89999962,374257.19999886,2023-03-17T11:54:18Z,374270.404,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,hadhara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,"""Richtig""-Screen",canvas.Screen,1_1_0_1_1,NA,NA,timeout,4995.938,374258.5,374253.817,374270.404,379250.012,379251.59999847,2023-03-17T11:54:23Z,379266.342,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,"""Falsch""-Screen",canvas.Screen,1_1_0_1_2,NA,NA,skipped,NA,379252.59999847,NA,NA,379250.012,379252.79999924,2023-03-17T11:54:23Z,379266.342,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,shallow,flow.Sequence,1_1_0_1,NA,NA,completion,24030.649,355215.5,355202.366,355219.363,379250.012,379252.89999962,2023-03-17T11:54:23Z,379266.342,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,task,flow.Sequence,1_1_0,NA,NA,completion,24030.649,355213.89999962,355202.366,355219.363,379250.012,379252.89999962,2023-03-17T11:54:23Z,379266.342,"c(""distractor1"", ""distractor2"", ""distractor3"")",Gegenwart,hadhara,s,katiba,jokofu,mikopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,Deep Question,html.Page,1_1_1_0_0,NA,NA,form submission,13303.057999619,379253.19999886,379250.012,379266.342,392569.39999962,392570.29999924,2023-03-17T11:54:36Z,392572.172,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,ahahah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,"""Richtig""-Screen",canvas.Screen,1_1_1_0_1,NA,NA,skipped,NA,392575.69999886,NA,NA,392569.39999962,392575.89999962,2023-03-17T11:54:36Z,392572.172,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,"""Falsch""-Screen",canvas.Screen,1_1_1_0_2,NA,NA,timeout,4995.947,392577,392555.48,392572.172,397551.3,397553.59999847,2023-03-17T11:54:41Z,397568.119,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,deep,flow.Sequence,1_1_1_0,NA,NA,completion,18284.958,379253.19999886,379250.012,379266.342,397551.3,397553.79999924,2023-03-17T11:54:41Z,397568.119,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,shallow,flow.Sequence,1_1_1_1,NA,NA,skipped,NA,397553.89999962,NA,NA,397551.3,397554,2023-03-17T11:54:41Z,397568.119,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,task,flow.Sequence,1_1_1,NA,NA,completion,18284.958,379253.09999847,379250.012,379266.342,397551.3,397554.09999847,2023-03-17T11:54:41Z,397568.119,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,Deep Question,html.Page,1_1_2_0_0,NA,NA,form submission,12776.881,397554.19999886,397551.3,397568.119,410345,410345.29999924,2023-03-17T11:54:54Z,410357.486,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,breef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,"""Richtig""-Screen",canvas.Screen,1_1_2_0_1,NA,NA,skipped,NA,410347.69999886,NA,NA,410345,410347.89999962,2023-03-17T11:54:54Z,410357.486,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,"""Falsch""-Screen",canvas.Screen,1_1_2_0_2,NA,NA,timeout,4996.573,410349,410341.162,410357.486,415337.077,415338.29999924,2023-03-17T11:54:59Z,415354.059,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcd50,deep,flow.Sequence,1_1_2_0,NA,NA,completion,17768.958,397554.19999886,397551.3,397568.119,415337.077,415338.79999923997,2023-03-17T11:54:59Z,415354.059,"c(""distractor1"", ""distractor2"", ""distractor3"")",Qualität,mtindo,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
