observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,distractors,german,swahili,enc,distractor1,distractor2,distractor3,response_2,x,correct,x_2,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit
72657,Introduction general,canvas.Screen,0,weiter,keypress(q),response,55539.063999999,2102.6999999993,2100.788,2150.736,57689.799999999,57690.799999999,2023-09-15T12:31:05Z,57721.775,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,1,20.2.4,https://neurocog.fernuni.ch/studies/vweber/jbaenninger/encoding_immediate/index.html?vp=146&sess=1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 Edg/116.0.1938.81",Win32,de,de-CH,Europe/Zurich,-120,1280,720,1225,577,1225,577,1.5,production,f5b4a49f956347addd546a832a3327688c2c0fef
72657,Introduction practice,canvas.Screen,1_0,NA,keypress(Space),response,7712.0249999989,57691.1,57705.073,57721.775,65433.799999999,65434.5,2023-09-15T12:31:13Z,65465.278,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72657,deep,flow.Sequence,1_1_0_0,NA,NA,skipped,NA,65434.699999999,NA,NA,65433.799999999,65436.199999999,2023-09-15T12:31:13Z,65465.278,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72657,Shallow Question,html.Page,1_1_0_1_0,NA,NA,form submission,17363.621999999,65436.399999999,65448.558,65465.278,82828.899999999,82829.299999999,2023-09-15T12:31:30Z,82834.28,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72657,"""Richtig""-Screen",canvas.Screen,1_1_0_1_1,NA,NA,skipped,NA,82830.6,NA,NA,82828.899999999,82830.799999999,2023-09-15T12:31:31Z,82834.28,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72657,"""Falsch""-Screen",canvas.Screen,1_1_0_1_2,NA,NA,timeout,4995.982,82832.399999999,82801.32,82834.28,87813.98,87815.799999999,2023-09-15T12:31:35Z,87830.262,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72657,shallow,flow.Sequence,1_1_0_1,NA,NA,completion,22348.702,65436.299999999,65448.558,65465.278,87813.98,87816.399999999,2023-09-15T12:31:35Z,87830.262,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72657,task,flow.Sequence,1_1_0,NA,NA,completion,22348.702,65434.6,65448.558,65465.278,87813.98,87816.899999999,2023-09-15T12:31:35Z,87830.262,"c(""distractor1"", ""distractor2"", ""distractor3"")",Rückhalt,msaada,s,muhula,auwali,kiwimbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72657,Deep Question,html.Page,1_1_1_0_0,NA,NA,form submission,6981.738,87817.399999999,87813.98,87830.262,94812,94812.199999999,2023-09-15T12:31:42Z,94824.432,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,kukule,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72657,"""Richtig""-Screen",canvas.Screen,1_1_1_0_1,NA,NA,skipped,NA,94823.5,NA,NA,94812,94823.899999999,2023-09-15T12:31:42Z,94824.432,"c(""distractor1"", ""distractor2"", ""distractor3"")",Schatten,kivuli,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
